pattern_id,userid,instrument_type,instrument,exchange,pattern_name,comment,time_frame,sc_id,p_status,is_closed,is_deleted,end_date,updated_at,created_at,meta_data,analyst_name,analyst_image,updated_at_epoch,created_at_epoch,sc_name,symbol,chartType,displayLock,scanproflg
1862,21,,,nse,Follow-Through Breakout,Trend Resumption,1 hour,,New,N,0,2026-10-29,2026-09-11 10:07:54,2026-09-11 10:07:54,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1785.40"",""pattern_type"":""buy"",""cmp"":""1785.40"",""price_key"":""stk_OC10_N"",""target_price"":""1900"",""target_return_prcnt"":""6.42"",""stoploss_price"":""1720"",""stoploss_prcnt"":""3.66"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178910147213.png""},""rationale"":""The breakout follow-through pattern on the chart indicates trend resumption."",""action_type"":""add"",""created_at"":""2026-09-11 10:07:54"",""updated_at"":""2026-09-11 10:07:54""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1789101474,1789101474,,,mc_pro_plus,Y,3
1861,21,,,nse,Multiple Support Breakdown,Bearish Reversal,1 hour,,New,N,0,2026-09-30,2026-09-11 10:00:57,2026-09-11 10:00:57,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1095.70"",""pattern_type"":""sell"",""cmp"":""1095.70"",""price_key"":""futstk_MD04_2026-09-29"",""target_price"":""1020"",""target_return_prcnt"":""6.91"",""stoploss_price"":""1140"",""stoploss_prcnt"":""4.04"",""ind_id"":""-1"",""expiry_date"":""2026-09-29"",""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178910105511.png""},""rationale"":""The breakdown of multiple trendlines indicates bearish momentum."",""action_type"":""add"",""created_at"":""2026-09-11 10:00:57"",""updated_at"":""2026-09-11 10:00:57""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1789101057,1789101057,,,mc_pro_plus,Y,3
1860,21,,,nse,Bullish Harmonic Pattern,Bullish Reversal,2 hours,,New,N,0,2026-09-30,2026-09-11 09:51:29,2026-09-11 09:51:29,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""23249.50"",""pattern_type"":""buy"",""cmp"":""23249.50"",""price_key"":""indices_i_in;NSX"",""target_price"":""23500"",""target_return_prcnt"":""1.08"",""stoploss_price"":""23140"",""stoploss_prcnt"":""0.47"",""ind_id"":""9"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178910048724.png""},""rationale"":""The Bullish Harmonic pattern on the chart signals probable reversal."",""action_type"":""add"",""created_at"":""2026-09-11 09:51:29"",""updated_at"":""2026-09-11 09:51:29""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1789100489,1789100489,,,mc_pro_plus,Y,3
1859,21,,,nse,Positive Divergence,Probable Bullish Reversal,1 hour,,New,N,0,2026-11-30,2026-09-11 09:41:28,2026-09-11 09:41:28,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""684.65"",""pattern_type"":""buy"",""cmp"":""684.65"",""price_key"":""stk_HDF01_N"",""target_price"":""750"",""target_return_prcnt"":""9.55"",""stoploss_price"":""655"",""stoploss_prcnt"":""4.33"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178909988674.png""},""rationale"":""The RSI divergence with the price forming lower low and RSI forming higher low indicates the probable reversal."",""action_type"":""add"",""created_at"":""2026-09-11 09:41:28"",""updated_at"":""2026-09-11 09:41:28""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1789099888,1789099888,,,mc_pro_plus,Y,3
1858,21,,,nse,Bullish Gartley,Bullish Reversal,30 mins,,New,N,0,2026-10-30,2026-09-11 09:35:23,2026-09-11 09:35:23,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""942.00"",""pattern_type"":""buy"",""cmp"":""942.00"",""price_key"":""stk_ABL07_N"",""target_price"":""1000"",""target_return_prcnt"":""6.16"",""stoploss_price"":""900"",""stoploss_prcnt"":""4.46"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178909952175.png""},""rationale"":""The short-term chart highlights a bullish Gartley harmonic pattern, while the daily chart is trending in a higher high – higher low bullish structure, indicating the trend resumption."",""action_type"":""add"",""created_at"":""2026-09-11 09:35:23"",""updated_at"":""2026-09-11 09:35:23""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1789099523,1789099523,,,mc_pro_plus,Y,3
1857,21,,,nse,Horizontal Trendline,Previous Swing High Breakout,4 hours,,New,N,0,2026-10-09,2026-09-10 15:17:17,2026-09-10 15:17:17,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1414.60"",""pattern_type"":""buy"",""cmp"":""1414.60"",""price_key"":""stk_FC01_N"",""target_price"":""1523"",""target_return_prcnt"":""7.66"",""stoploss_price"":""1345"",""stoploss_prcnt"":""4.92"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178903363586.png""},""rationale"":""Price after a breakout retest broke above its previous swing high."",""action_type"":""add"",""created_at"":""2026-09-10 15:17:17"",""updated_at"":""2026-09-10 15:17:17""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1789033637,1789033637,,,mc_pro_plus,Y,3
1856,21,,,nse,Bullish Pennant,Trend Continuation Pattern,30 mins,,New,N,0,2026-10-30,2026-09-10 14:12:46,2026-09-10 14:12:46,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1948.30"",""pattern_type"":""buy"",""cmp"":""1948.30"",""price_key"":""stk_LL06_N"",""target_price"":""2030"",""target_return_prcnt"":""4.19"",""stoploss_price"":""1900"",""stoploss_prcnt"":""2.48"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178902976432.png""},""rationale"":""The Bullish Pennant breakout indicates the trend resumption after consolidating in the symmetrical triangle."",""action_type"":""add"",""created_at"":""2026-09-10 14:12:46"",""updated_at"":""2026-09-10 14:12:46""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1789029766,1789029766,,,mc_pro_plus,Y,3
1855,21,,,nse,Symmetrical Triangle Breakout,Consolidation Breakout,30 mins,,New,N,0,2026-09-30,2026-09-10 13:53:08,2026-09-10 13:53:08,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1347.00"",""pattern_type"":""buy"",""cmp"":""1347.00"",""price_key"":""stk_EL01_N"",""target_price"":""1400"",""target_return_prcnt"":""3.93"",""stoploss_price"":""1320"",""stoploss_prcnt"":""2.00"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178902858697.png""},""rationale"":""The symmetrical triangle breakout indicates bullish trend resumption."",""action_type"":""add"",""created_at"":""2026-09-10 13:53:08"",""updated_at"":""2026-09-10 13:53:08""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1789028588,1789028588,,,mc_pro_plus,Y,3
1854,21,,,nse,Descending Triangle,Bullish Reversal,1 hour,,New,N,0,2026-10-09,2026-09-10 11:37:41,2026-09-10 11:37:41,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""269.80"",""pattern_type"":""buy"",""cmp"":""269.80"",""price_key"":""stk_PGC_N"",""target_price"":""278"",""target_return_prcnt"":""3.04"",""stoploss_price"":""265"",""stoploss_prcnt"":""1.78"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178902045990.png""},""rationale"":""After a fall, price moved sideways and formed a Descending Triangle. While the chart is showing a breakout above the resistance."",""action_type"":""add"",""created_at"":""2026-09-10 11:37:41"",""updated_at"":""2026-09-10 11:37:41""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1789020461,1789020461,,,mc_pro_plus,Y,3
1853,21,,,nse,Ascending Triangle,Bullish Breakout,30 mins,,New,N,0,2026-10-09,2026-09-10 11:17:02,2026-09-10 11:17:02,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""2711.70"",""pattern_type"":""buy"",""cmp"":""2711.70"",""price_key"":""stk_WGS_N"",""target_price"":""2810"",""target_return_prcnt"":""3.63"",""stoploss_price"":""2644"",""stoploss_prcnt"":""2.50"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178901921941.png""},""rationale"":""After a rally, price consolidated and formed a Ascending Triangle. Now the price has given a breakout."",""action_type"":""add"",""created_at"":""2026-09-10 11:17:02"",""updated_at"":""2026-09-10 11:17:02""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1789019222,1789019222,,,mc_pro_plus,Y,3
1852,21,,,bse,Bullish Harmonic + Oversold RSI,Bullish Reversal,1 hour,,New,N,0,2026-10-30,2026-09-10 10:12:26,2026-09-10 10:12:26,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""74691.40"",""pattern_type"":""buy"",""cmp"":""74691.40"",""price_key"":""indices_i_in;SEN"",""target_price"":""77500"",""target_return_prcnt"":""3.76"",""stoploss_price"":""73300"",""stoploss_prcnt"":""1.86"",""ind_id"":""4"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178901534451.png""},""rationale"":""The Bullish Harmonic pattern added with an oversold RSI indicates a probable reversal pattern."",""action_type"":""add"",""created_at"":""2026-09-10 10:12:26"",""updated_at"":""2026-09-10 10:12:26""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1789015346,1789015346,,,mc_pro_plus,Y,3
1851,21,,,nse,Horizontal Trendline,Gap Fill,1 day,,New,N,0,2026-10-09,2026-09-09 15:11:08,2026-09-09 15:11:08,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""2683.00"",""pattern_type"":""buy"",""cmp"":""2683.00"",""price_key"":""stk_TIIND54076_N"",""target_price"":""2955"",""target_return_prcnt"":""10.14"",""stoploss_price"":""2585"",""stoploss_prcnt"":""3.65"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178894686684.png""},""rationale"":""Price moved downwards and now has filled a gap. As it has indicated a reversal from this level."",""action_type"":""add"",""created_at"":""2026-09-09 15:11:08"",""updated_at"":""2026-09-09 15:11:08""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788946868,1788946868,,,mc_pro_plus,Y,3
1850,21,,,nse,Symmetrical Triangle,Bullish Reversal,30 mins,,New,N,0,2026-10-09,2026-09-09 10:45:17,2026-09-09 10:45:17,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""13343.15"",""pattern_type"":""buy"",""cmp"":""13343.15"",""price_key"":""indices_i_in;CNXM"",""target_price"":""13580"",""target_return_prcnt"":""1.78"",""stoploss_price"":""13229"",""stoploss_prcnt"":""0.86"",""ind_id"":""51"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178893091637.png""},""rationale"":""After a rally, price consolidated and formed a symmetrical triangle while now showing a breakout."",""action_type"":""add"",""created_at"":""2026-09-09 10:45:17"",""updated_at"":""2026-09-09 10:45:17""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788930917,1788930917,,,mc_pro_plus,Y,3
1849,21,,,nse,Rising Trendline,Reversal From Support,1 day,,New,N,0,2026-10-09,2026-09-09 10:26:23,2026-09-09 10:26:23,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""5125.00"",""pattern_type"":""buy"",""cmp"":""5125.00"",""price_key"":""stk_CI02_N"",""target_price"":""5622"",""target_return_prcnt"":""9.70"",""stoploss_price"":""4917"",""stoploss_prcnt"":""4.06"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178892978198.png""},""rationale"":""Price is in an uptrend, while having a pullback at the support level. If the price stays above the support price, may see a bullish move ahead."",""action_type"":""add"",""created_at"":""2026-09-09 10:26:23"",""updated_at"":""2026-09-09 10:26:23""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788929783,1788929783,,,mc_pro_plus,Y,3
1848,21,,,nse,Falling Trendline,Resistance Breakout,1 day,,New,N,0,2026-10-16,2026-09-09 09:36:10,2026-09-09 09:36:10,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""758.85"",""pattern_type"":""buy"",""cmp"":""758.85"",""price_key"":""stk_SNP_N"",""target_price"":""880"",""target_return_prcnt"":""15.96"",""stoploss_price"":""698"",""stoploss_prcnt"":""8.02"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178892676834.png""},""rationale"":""A long duration falling trendline breakout indicates that buyers are now stepping in as sellers are losing control."",""action_type"":""add"",""created_at"":""2026-09-09 09:36:10"",""updated_at"":""2026-09-09 09:36:10""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788926770,1788926770,,,mc_pro_plus,Y,3
1835,21,,,nse,Horizontal Resistance,Breakout Retest + 200DEMA,1 day,,New,N,0,2026-10-02,2026-09-03 10:39:47,2026-09-03 10:39:47,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""994.50"",""pattern_type"":""buy"",""cmp"":""994.50"",""price_key"":""stk_IIB_N"",""target_price"":""1070"",""target_return_prcnt"":""7.59"",""stoploss_price"":""960"",""stoploss_prcnt"":""3.47"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178841218577.png""},""rationale"":""Horizontal resistance breakout followed by a retest, with the 200-EMA acting as support and strengthening the bullish setup."",""action_type"":""add"",""created_at"":""2026-09-03 10:39:47"",""updated_at"":""2026-09-03 10:39:47""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788412187,1788412187,,,mc_pro_plus,Y,3
1816,21,,,nse,Descending Triangle,Bullish Reversal,1 hour,,New,N,0,2026-10-09,2026-08-31 14:23:56,2026-08-31 14:23:56,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""815.60"",""pattern_type"":""buy"",""cmp"":""815.60"",""price_key"":""stk_KSB_N"",""target_price"":""872"",""target_return_prcnt"":""6.92"",""stoploss_price"":""795"",""stoploss_prcnt"":""2.53"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178816643417.png""},""rationale"":""After a fall, price forms a descending triangle and breaks above the falling trendline, signaling a potential bullish reversal."",""action_type"":""add"",""created_at"":""2026-08-31 14:23:56"",""updated_at"":""2026-08-31 14:23:56""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788166436,1788166436,,,mc_pro_plus,Y,3
1814,21,,,nse,Horizontal Trendline,Breakout Retest,2 hours,,New,N,0,2026-10-02,2026-08-31 13:39:22,2026-08-31 13:39:22,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""713.00"",""pattern_type"":""buy"",""cmp"":""713.00"",""price_key"":""stk_HGE_N"",""target_price"":""750"",""target_return_prcnt"":""5.19"",""stoploss_price"":""688"",""stoploss_prcnt"":""3.51"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178816376082.png""},""rationale"":""Price breaks above horizontal resistance, retests the breakout level as support, and holds it, confirming buyer strength and potential upside continuation."",""action_type"":""add"",""created_at"":""2026-08-31 13:39:22"",""updated_at"":""2026-08-31 13:39:22""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788163762,1788163762,,,mc_pro_plus,Y,3
1813,21,,,nse,Symmetrical Triangle,Bullish Continuation,1 hour,,New,N,0,2026-10-09,2026-08-31 12:55:49,2026-08-31 12:55:49,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""3311.00"",""pattern_type"":""buy"",""cmp"":""3311.00"",""price_key"":""stk_GI01_N"",""target_price"":""3410"",""target_return_prcnt"":""2.99"",""stoploss_price"":""3249"",""stoploss_prcnt"":""1.87"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178816114784.png""},""rationale"":""A Symmetrical Triangle forms as price consolidates between converging trendlines after a rally, with an upside breakout signaling bullish continuation."",""action_type"":""add"",""created_at"":""2026-08-31 12:55:49"",""updated_at"":""2026-08-31 12:55:49""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788161149,1788161149,,,mc_pro_plus,Y,3
1812,21,,,nse,Bullish Pennant,Bullish Continuation,1 hour,,New,N,0,2026-10-09,2026-08-31 12:32:53,2026-08-31 12:32:53,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1289.60"",""pattern_type"":""buy"",""cmp"":""1289.60"",""price_key"":""stk_MI44_N"",""target_price"":""1338"",""target_return_prcnt"":""3.75"",""stoploss_price"":""1261"",""stoploss_prcnt"":""2.22"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178815977171.png""},""rationale"":""A Bullish Pennant forms after a strong rally, followed by a brief consolidation with converging trendlines, often signaling bullish continuation."",""action_type"":""add"",""created_at"":""2026-08-31 12:32:53"",""updated_at"":""2026-08-31 12:32:53""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788159773,1788159773,,,mc_pro_plus,Y,3
1810,21,,,nse,Reciprocal AB=CD,Bullish Reversal,1 hour,,New,N,0,2026-09-25,2026-08-31 12:16:54,2026-08-31 12:16:54,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""713.50"",""pattern_type"":""buy"",""cmp"":""713.50"",""price_key"":""stk_MC22_N"",""target_price"":""749"",""target_return_prcnt"":""4.98"",""stoploss_price"":""695"",""stoploss_prcnt"":""2.59"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178815881387.png""},""rationale"":""The Bullish Reciprocal AB=CD pattern indicates the probable reversal."",""action_type"":""add"",""created_at"":""2026-08-31 12:16:54"",""updated_at"":""2026-08-31 12:16:54""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788158814,1788158814,,,mc_pro_plus,Y,3
1805,21,,,nse,Ascending Triangle,Bullish Reversal,1 day,,New,N,0,2026-10-02,2026-08-28 11:04:41,2026-08-28 11:04:41,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""46.15"",""pattern_type"":""buy"",""cmp"":""46.15"",""price_key"":""stk_SIL25_N"",""target_price"":""53"",""target_return_prcnt"":""14.84"",""stoploss_price"":""42"",""stoploss_prcnt"":""8.99"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178789527977.png""},""rationale"":""After a fall, price formed an Ascending Triangle and has now broken above resistance, signaling a potential bullish reversal and renewed momentum."",""action_type"":""add"",""created_at"":""2026-08-28 11:04:41"",""updated_at"":""2026-08-28 11:04:41""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1787895281,1787895281,,,mc_pro_plus,Y,3
1725,21,,,nse,Ascending Triangle,Bullish Breakout,4 hours,,New,N,0,2026-08-21,2026-07-31 10:34:18,2026-07-31 10:34:18,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""16328.20"",""pattern_type"":""buy"",""cmp"":""16328.20"",""price_key"":""indices_i_mc;nindiamfg"",""target_price"":""16950"",""target_return_prcnt"":""3.81"",""stoploss_price"":""16048"",""stoploss_prcnt"":""1.72"",""ind_id"":""133"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178547425785.png""},""rationale"":""Price has broken above the ascending triangle resistance, confirming a bullish breakout and strengthening the uptrend."",""action_type"":""add"",""created_at"":""2026-07-31 10:34:18"",""updated_at"":""2026-07-31 10:34:18""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785474258,1785474258,,,mc_pro_plus,Y,3
